ear_left,ear_right,ear_mean,ear_asymmetry,mar,mouth_width,mouth_height,corner_lift_left,corner_lift_right,corner_asymmetry,com_mej_left,com_mej_right,com_mej_mean,com_mej_asymmetry,brow_h_left,brow_h_right,brow_h_mean,ba,brow_angle_left,brow_angle_right,nose_width,philtrum_len,nasolabial_mean,d_0_1,d_0_2,d_0_3,d_0_4,d_0_5,d_0_6,d_0_7,d_0_8,d_0_9,d_1_2,d_1_3,d_1_4,d_1_5,d_1_6,d_1_7,d_1_8,d_1_9,d_2_3,d_2_4,d_2_5,d_2_6,d_2_7,d_2_8,d_2_9,d_3_4,d_3_5,d_3_6,d_3_7,d_3_8,d_3_9,d_4_5,d_4_6,d_4_7,d_4_8,d_4_9,d_5_6,d_5_7,d_5_8,d_5_9,d_6_7,d_6_8,d_6_9,d_7_8,d_7_9,d_8_9,label
0.4701645,0.3845153,0.4273399,0.0856493,0.0244191,0.9076758,0.0221646,0.0237003,0.0170949,0.0066054,1.370581,1.6505264,1.5105537,0.2799455,1.0186036,0.9476673,0.9831355,0.0709363,1.1679078,1.5475307,0.5484216,0.7350279,0.5074758,1.0,1.0186036,0.6628867,1.0647072,1.5402621,1.1304724,1.2989456,1.9389671,1.377156,0.6767624,0.9476673,1.0058214,1.1355184,1.4174201,1.2250768,1.1709806,2.0989061,0.5291353,1.1410113,1.7082109,1.8076951,1.6579762,1.7735951,2.2968891,1.2048137,1.8569376,1.6880582,1.6915673,2.035046,1.9182391,1.0269451,1.0178243,0.7350279,1.9712067,2.2735058,0.9076758,0.5076541,1.370581,2.2913168,0.5319755,1.9521116,1.6505264,1.7713253,2.1036641,2.4605883,alegria
0.4217568,0.2435841,0.3326705,0.1781727,0.2540455,1.1084712,0.2816021,0.0063781,0.063034,0.056656,1.3664179,1.5393641,1.452891,0.1729462,0.8756523,0.8457299,0.8606911,0.0299225,1.1850481,1.5278558,0.5738834,0.6731515,0.5721024,1.0,0.8756523,0.5404564,1.0497096,1.4670581,1.0984988,1.2035498,1.7621452,1.3890188,0.5307294,0.8457299,1.031661,1.1093106,1.5786526,1.2418606,1.0780721,2.1751515,0.4554461,0.9825619,1.4806883,1.7144735,1.4235331,1.5758547,2.1985224,1.0123624,1.6225158,1.5396215,1.4216014,1.816756,1.8668333,1.0044924,1.1752437,0.6731515,1.9335749,2.3060311,1.1084712,0.584826,1.3664179,2.3472406,0.7121388,1.9979724,1.5393641,1.7926385,2.1224231,2.3779577,alegria
0.4933607,0.3668024,0.4300816,0.1265583,0.1538723,0.8425561,0.129646,0.0328308,0.0504864,0.0176556,1.1817456,1.1824652,1.1821054,0.0007196,0.9067012,0.877114,0.8919076,0.0295872,1.1681187,1.3751862,0.5093966,0.6055332,0.4177841,1.0,0.9067012,0.526787,0.8553501,1.2171556,0.8248853,0.9700864,1.7423513,1.0385021,0.5155687,0.877114,0.8854557,0.8330164,1.2561781,0.9969119,1.019706,1.778908,0.5240759,0.8362019,1.2262283,1.418022,1.2134957,1.4911856,1.8527469,0.8084069,1.3754274,1.2312119,1.1924335,1.8006438,1.5205929,0.885967,0.8844853,0.6055332,1.7916815,1.7876199,0.8425561,0.4787633,1.1817456,1.7635201,0.4798801,1.7675192,1.1824652,1.5842866,1.5835875,2.0410525,alegria
0.3793065,0.1352562,0.2572813,0.2440503,0.3225854,1.1026898,0.3557116,0.0705664,-0.0393783,0.1099447,1.3509622,1.3834581,1.3672101,0.0324959,0.8673177,0.8056636,0.8364906,0.0616541,1.516484,1.0152024,0.6058653,0.628715,0.5796654,1.0,0.8673177,0.4697706,1.0418984,1.5022205,1.0851721,1.1934267,1.8270476,1.1406652,0.4345654,0.8056636,0.9919993,1.1167544,1.5401946,1.2053815,1.0550181,1.9523189,0.4959098,0.916649,1.407174,1.6128356,1.3188157,1.4690347,1.9514378,0.9249441,1.5621927,1.4031057,1.2986016,1.7948319,1.5884813,1.0107703,1.0875021,0.628715,1.8820616,2.0397065,1.1026898,0.6145209,1.3509622,2.151225,0.6618707,2.0814916,1.3834581,1.7975384,1.8903942,2.3680239,alegria
0.37784,0.175587,0.2767135,0.202253,0.1333655,0.9460909,0.1261759,0.1124951,-0.1365162,0.2490112,1.2405583,1.3120869,1.2763226,0.0715286,0.891703,0.9027479,0.8972254,0.0110449,1.0335819,0.6350583,0.6367991,0.6693983,0.4879462,1.0,0.891703,0.5511097,0.9911033,1.4009546,0.9968906,1.1697742,1.8212837,1.2000562,0.5730329,0.9027479,0.9003592,0.9743811,1.3680637,1.0682841,1.0799025,1.9679582,0.4907713,0.942237,1.447118,1.5949192,1.3823176,1.5952482,2.0281385,1.016089,1.61452,1.4594224,1.4353153,1.8788205,1.6903629,0.9631551,1.0408448,0.6693983,1.8356489,2.0317767,0.9460909,0.4747239,1.2405583,2.0262092,0.6254996,1.8690907,1.3120869,1.6284952,1.851898,2.2935528,alegria
0.4985732,0.3416769,0.420125,0.1568963,0.4483004,0.8376543,0.3755207,0.0556534,0.0481997,0.0074537,1.2603702,1.2979865,1.2791784,0.0376163,0.8758232,0.8456138,0.8607185,0.0302093,1.2450049,1.2909479,0.4975349,0.6597647,0.5065789,1.0,0.8758232,0.5100243,0.8843148,1.3155149,0.9696108,1.0217915,1.8068072,1.0896977,0.4928409,0.8456138,0.8430698,0.9219572,1.3162493,0.996585,1.0628382,1.8400092,0.4896191,0.715128,1.2611159,1.4506716,1.1607778,1.5308618,1.8949451,0.7344886,1.4192331,1.3075418,1.1690917,1.8342146,1.5782086,0.9561362,1.0000349,0.6597647,1.8133412,1.8727525,0.8376543,0.4785164,1.2603702,1.87471,0.496164,1.8402991,1.2979865,1.6220234,1.662858,2.1669061,alegria
0.3749656,0.0657707,0.2203681,0.3091949,0.1915265,0.7279417,0.1394201,-0.0154236,0.0278975,0.0433211,1.2870211,1.229052,1.2580366,0.0579691,0.8532772,0.7990658,0.8261715,0.0542114,1.0939621,1.4468425,0.4352282,0.5509484,0.4004219,1.0,0.8532772,0.4694536,0.8123992,1.2372201,0.8718944,0.9801358,1.735618,0.897093,0.4472557,0.7990658,0.8850353,0.9306233,1.2441758,1.059535,0.9375064,1.6889143,0.4735635,0.8245803,1.2155781,1.3386624,1.1944639,1.3497391,1.664923,0.751024,1.3111306,1.161232,1.1303437,1.6721226,1.3306355,0.8005935,0.7454858,0.5509484,1.7083238,1.6086981,0.7279417,0.4469559,1.2870211,1.7429974,0.3551561,1.7807935,1.229052,1.6233039,1.5101201,2.0914222,alegria
0.3892933,0.1135027,0.251398,0.2757906,0.1558299,1.0875294,0.1694697,0.0477979,0.0393821,0.0084158,1.3078159,1.2726686,1.2902422,0.0351473,0.8906512,0.8696431,0.8801471,0.0210081,1.3140801,1.2312853,0.6423501,0.658667,0.5194553,1.0,0.8906512,0.5262472,0.9764979,1.4653488,0.9629214,1.1524639,1.9232767,1.0602801,0.5238939,0.8696431,1.0228655,1.000737,1.3981125,1.1639924,1.1446833,1.8175862,0.5007639,0.9985722,1.4286153,1.5589465,1.3906597,1.6142542,1.8644073,0.9305587,1.5908453,1.3551903,1.3501681,1.9516218,1.5487526,1.0793223,0.9632723,0.658667,2.0321609,1.8974545,1.0875294,0.6628664,1.3078159,2.0150214,0.5761792,2.058123,1.2726686,1.8491509,1.7535024,2.284246,alegria
0.4760987,0.3015652,0.388832,0.1745335,0.1543823,0.9544253,0.1473464,-0.0129141,0.0437769,0.0566911,1.2304361,1.2517827,1.2411094,0.0213467,0.8320049,0.8623379,0.8471714,0.030333,1.2109634,1.4272221,0.5394848,0.5579592,0.4375107,1.0,0.8320049,0.4764234,0.9152392,1.3401221,0.8893527,1.05412,1.8205122,1.0194363,0.4967012,0.8623379,0.911447,0.8804572,1.2957629,1.0394136,1.0250414,1.8095855,0.4810893,0.8387723,1.2398908,1.3851769,1.1905291,1.4862751,1.7871712,0.8488034,1.4283284,1.2260484,1.2016023,1.8202143,1.4607309,0.9044018,0.8791738,0.5579592,1.8237724,1.8179554,0.9544253,0.5585364,1.2304361,1.9392345,0.5295211,1.9011061,1.2517827,1.6888842,1.6948679,2.249493,alegria
0.390898,0.1471423,0.2690202,0.2437557,0.3244778,0.8083484,0.2622911,-0.0072314,-0.0050417,0.0021896,1.3942984,1.3684536,1.381376,0.0258448,0.8361453,0.8643056,0.8502254,0.0281604,1.3561702,1.3192067,0.5017773,0.6073341,0.5173101,1.0,0.8361453,0.4874731,0.8881395,1.3177943,0.9903064,1.0623935,1.7570749,0.9523403,0.4949414,0.8643056,0.9149862,0.9996764,1.3638782,1.0817244,0.9528494,1.7619184,0.4819971,0.8514714,1.3323134,1.4806367,1.2489084,1.3885194,1.7080226,0.859144,1.4759066,1.3478029,1.2598844,1.730675,1.3695126,0.9082786,0.9158315,0.6073341,1.7933252,1.7670682,0.8083484,0.4590882,1.3942984,1.8957944,0.4834244,1.9392632,1.3684536,1.7115503,1.6941274,2.1884554,alegria
0.5254935,0.3926416,0.4590675,0.1328519,0.1615677,0.9954271,0.1608289,0.0045963,0.0917617,0.0871654,1.1842683,1.2593626,1.2218154,0.0750943,0.9069169,0.8756628,0.8912898,0.0312541,1.1537108,1.5627518,0.5679614,0.6189076,0.4446622,1.0,0.9069169,0.5621422,0.9693227,1.4038152,0.9507066,1.1450237,1.7452981,1.0760163,0.5528529,0.8756628,0.9255376,0.9771924,1.3704342,1.1259407,1.000355,1.8613292,0.4840351,1.0084396,1.4420322,1.5793003,1.4252994,1.4926657,1.9064327,1.00643,1.5884767,1.4056014,1.4145833,1.7885749,1.581197,0.917266,0.9305127,0.6189076,1.752895,1.8866257,0.9954271,0.5466373,1.1842683,1.9804713,0.5635378,1.8431229,1.2593626,1.6185571,1.7396988,2.1760812,alegria
0.422177,0.2313007,0.3267389,0.1908763,0.2379806,0.9516977,0.2264856,0.0038352,0.0453013,0.041466,1.3087906,1.3074464,1.3081185,0.0013442,0.8966211,0.8933301,0.8949756,0.003291,1.324759,1.5312901,0.54285,0.5516651,0.4503432,1.0,0.8966211,0.5797749,0.9072759,1.2813508,0.8467516,0.9942094,1.8192017,1.0942292,0.5894375,0.8933301,0.9123429,0.8582639,1.309591,1.0028641,1.0525714,1.8735299,0.4593035,0.9269574,1.3360657,1.4955432,1.2666593,1.5492523,1.8954574,0.9180981,1.475156,1.3243429,1.2547044,1.842538,1.5856324,0.9062353,0.9195626,0.5516651,1.8857022,1.9186947,0.9516977,0.5376047,1.3087906,1.9693556,0.561446,1.9595263,1.3074464,1.735975,1.7615137,2.2572422,alegria
0.4615751,0.2854959,0.3735355,0.1760792,0.2103622,1.0839578,0.2280237,0.0847909,-0.0562768,0.1410677,1.3516517,1.389805,1.3707283,0.0381532,0.8613047,0.8760868,0.8686957,0.0147821,1.4130722,1.080921,0.5862811,0.6149542,0.5094075,1.0,0.8613047,0.5385296,0.9763615,1.4415125,0.9858962,1.1066784,1.834488,1.1626138,0.5419798,0.8760868,0.9782421,0.9960114,1.4324576,1.0900311,1.0843652,1.9339416,0.4634234,0.9395348,1.4075779,1.5702075,1.303241,1.5723862,1.9442381,0.9646351,1.5914542,1.418761,1.3301921,1.864542,1.6321645,0.9934758,1.0161987,0.6149542,1.945095,2.0265133,1.0839578,0.5805034,1.3516517,2.1501136,0.6299606,2.023902,1.389805,1.7599377,1.8718484,2.2892282,alegria
0.5339053,0.3836349,0.4587701,0.1502704,0.0044701,0.994636,0.0044461,0.0884503,-0.08231,0.1707603,1.3621992,1.235356,1.2987776,0.1268432,0.9010544,0.875059,0.8880567,0.0259954,1.4446592,1.0469423,0.6130522,0.6841842,0.4701313,1.0,0.9010544,0.5440262,0.9392419,1.4239479,1.052254,1.2096527,1.8449395,1.0014489,0.5459246,0.875059,0.9799738,1.0472419,1.4712557,1.1907161,1.0833015,1.7109122,0.4920311,1.0022536,1.4717997,1.6654831,1.4688928,1.5729181,1.7967468,0.9744281,1.6074895,1.4875995,1.4645543,1.8766869,1.4942561,0.9559946,0.971612,0.6841842,1.9097337,1.7683936,0.994636,0.4913582,1.3621992,1.8496304,0.6029018,2.0224737,1.235356,1.7542518,1.672946,2.0774192,alegria
0.4481448,0.3397878,0.3939663,0.1083571,0.3544337,1.0929929,0.3873935,0.031404,0.0727978,0.0413938,1.1601351,1.3536174,1.2568762,0.1934822,0.9404324,0.8150153,0.8777239,0.1254171,1.2148643,1.5379358,0.5651302,0.591376,0.5238839,1.0,0.9404324,0.5634483,0.9966804,1.3855364,0.96595,1.0636729,1.6186974,1.216093,0.4860182,0.8150153,0.8586899,0.9842518,1.4721785,1.0394608,0.9052209,2.0689946,0.4976616,0.9088938,1.3782724,1.6443455,1.2882773,1.3405669,2.1025493,0.9497255,1.5253399,1.4293426,1.280407,1.618744,1.7183324,0.8834379,1.098857,0.591376,1.6138041,2.1043117,1.0929929,0.5145307,1.1601351,2.1912815,0.6915729,1.8462492,1.3536174,1.4906377,1.8989284,2.3020355,alegria
0.3717528,0.1684105,0.2700816,0.2033423,0.071751,0.9271619,0.0665248,-0.003319,-0.0228502,0.0195312,1.4116166,1.4723769,1.4419968,0.0607603,0.875944,0.8213823,0.8486631,0.0545617,1.3254969,1.222422,0.5375573,0.6388166,0.4882796,1.0,0.875944,0.4911913,1.0098702,1.4453266,1.0892968,1.1917702,1.8098048,1.1428533,0.4618105,0.8213823,0.9687344,1.0963997,1.467634,1.1989744,1.0491982,1.9393239,0.4937335,0.9272682,1.3961283,1.5752224,1.3582203,1.4827128,1.9572634,0.9357864,1.5354753,1.40514,1.344951,1.7975992,1.6056358,0.8945994,0.9491395,0.6388166,1.8517641,1.9972919,0.9271619,0.4943043,1.4116166,2.0995787,0.5131957,2.0110599,1.4723769,1.7624228,1.8531044,2.3147746,alegria
0.4585582,0.3279571,0.3932577,0.1306011,0.1635606,0.8952424,0.1464264,0.1505172,-0.0887774,0.2392946,1.2660307,1.2281951,1.2471129,0.0378356,0.91486,0.908661,0.9117605,0.0061989,1.1574215,0.6600632,0.5120601,0.6339073,0.4453866,1.0,0.91486,0.5600663,0.8851863,1.2919858,0.9170683,1.0372497,1.8389002,1.0969717,0.5822812,0.908661,0.9123507,0.9155944,1.3418473,1.0699783,1.0913932,1.8446609,0.5060116,0.9524816,1.3947478,1.5691189,1.3700369,1.6038636,1.9225457,0.9099146,1.513009,1.3789744,1.3278647,1.9124311,1.6010649,0.9259987,0.9356587,0.6339073,1.8748511,1.8461888,0.8952424,0.5101643,1.2660307,1.847142,0.5058029,1.9051114,1.2281951,1.6943639,1.6445105,2.1949894,alegria
0.4106234,0.1669252,0.2887743,0.2436982,0.0155761,0.9803278,0.0152697,0.0027779,0.0171469,0.014369,1.3339383,1.325694,1.3298161,0.0082443,0.870742,0.8682647,0.8695034,0.0024773,1.3056804,1.3048353,0.5480793,0.7031417,0.4933817,1.0,0.870742,0.5194228,0.9508579,1.4456183,1.0698879,1.1961049,1.8317879,1.080278,0.5138003,0.8682647,0.9693032,1.0615872,1.463642,1.2185399,1.0848707,1.8292209,0.489578,0.938153,1.4398251,1.609532,1.4300611,1.5627595,1.8738518,0.9109287,1.5874389,1.4414986,1.409432,1.8794323,1.5713998,0.9828089,0.9706102,0.7031417,1.8937104,1.8640443,0.9803278,0.5561651,1.3339383,1.9600581,0.5174535,1.9916845,1.325694,1.766983,1.7216756,2.1788303,alegria
0.4978567,0.3143702,0.4061134,0.1834865,0.1146,1.1803201,0.1352647,0.0759613,0.0593998,0.0165616,1.2227576,1.2166614,1.2197095,0.0060962,0.9031603,0.8944987,0.8988295,0.0086616,1.4063717,1.179831,0.6348142,0.7478885,0.5659835,1.0,0.9031603,0.5703546,0.9699711,1.498395,1.0342433,1.2022839,1.9451109,1.1695321,0.5442827,0.8944987,0.9800559,1.035224,1.5008436,1.2145234,1.2043007,1.9230156,0.4976252,0.9456277,1.4922042,1.6726671,1.4604428,1.7121515,2.0108591,0.9302963,1.6825287,1.4925101,1.4572634,2.0351328,1.7127259,1.1497428,1.0950832,0.7478885,2.0211608,1.9624502,1.1803201,0.7062637,1.2227576,2.0248637,0.6497001,2.0922772,1.2166614,1.8338767,1.7662535,2.3324872,alegria
0.3905779,0.1898804,0.2902291,0.2006975,0.2288584,1.2209257,0.2794191,0.0865777,-0.0002544,0.0868322,1.2875008,1.1837572,1.235629,0.1037436,0.8341331,0.867972,0.8510526,0.0338389,1.5265879,1.0675163,0.6413446,0.6222868,0.5767707,1.0,0.8341331,0.4844521,0.9402348,1.5159635,1.0048893,1.099749,1.969857,0.9962182,0.5286665,0.867972,1.0137173,1.0259946,1.4851743,1.1396089,1.1529995,1.7500866,0.4693445,0.9472361,1.4510373,1.5892918,1.3161159,1.6397746,1.7505046,0.8838101,1.6168379,1.3763203,1.2701556,1.9723461,1.4508899,1.1399708,1.0269257,0.6222868,2.0373547,1.7964235,1.2209257,0.7467017,1.2875008,1.9912681,0.6382991,2.1761202,1.1837572,1.8729098,1.6499879,2.3106773,alegria
0.5747652,0.3805685,0.4776669,0.1941967,0.1520624,0.7755928,0.1179385,0.0552713,0.0012825,0.0539888,1.3878528,1.3714906,1.3796717,0.0163622,0.8599493,0.8862115,0.8730804,0.0262623,1.5604574,1.2033508,0.4754005,0.607648,0.4291565,1.0,0.8599493,0.5262815,0.9004067,1.3649845,1.0346581,1.1189823,1.6386519,0.93714,0.5370829,0.8862115,0.9817481,1.0642775,1.3749155,1.1973591,0.8852012,1.6781649,0.4803343,1.0344604,1.4644584,1.5682304,1.4458231,1.3277559,1.6678081,0.9885964,1.5775008,1.4353181,1.4108555,1.6503523,1.3791243,0.8610252,0.7978409,0.607648,1.7468323,1.7036438,0.7755928,0.4839226,1.3878528,1.8443119,0.3581101,1.8388458,1.3714906,1.6982005,1.6200894,1.9204998,alegria
0.4705874,0.3197998,0.3951936,0.1507875,0.0485513,0.9061273,0.0439937,-0.0288409,0.0068036,0.0356445,1.4300951,1.3809017,1.4054984,0.0491934,0.9030667,0.8584971,0.8807819,0.0445696,1.1675895,1.41743,0.5461311,0.6628453,0.4448007,1.0,0.9030667,0.5403938,0.9480474,1.3841994,1.039509,1.1693941,1.8766121,1.0629203,0.5191204,0.8584971,0.97633,1.059682,1.4489244,1.2009501,1.1086345,1.8360246,0.4957848,0.9766139,1.4312003,1.6114429,1.43365,1.5824547,1.8867388,0.9342996,1.5442325,1.4267019,1.3993861,1.9032056,1.5596178,0.8954139,0.9096134,0.6628453,1.9232771,1.8668908,0.9061273,0.4700237,1.4300951,1.9608546,0.5021857,2.0534911,1.3809017,1.800039,1.7503045,2.2678441,alegria
0.4404993,0.2587088,0.3496041,0.1817905,0.1748799,1.0105668,0.1767279,-0.0029272,0.0359079,0.0388351,1.2824915,1.310255,1.2963733,0.0277636,0.88824,0.8762166,0.8822283,0.0120234,1.2761441,1.4548272,0.5540864,0.5875415,0.4800923,1.0,0.88824,0.544233,0.9595012,1.3714972,0.9353004,1.0842823,1.7876393,1.0682474,0.536107,0.8762166,0.9481581,0.9487094,1.3837497,1.0868372,1.0310909,1.8490165,0.4866405,0.9374355,1.3650729,1.5386708,1.30837,1.5106006,1.8751655,0.9470648,1.5319085,1.3664883,1.3107329,1.8181541,1.5471793,0.9384037,0.9620765,0.5875415,1.8592892,1.9197625,1.0105668,0.5640416,1.2824915,2.0044304,0.5867974,1.9496238,1.310255,1.7184352,1.7746061,2.2053288,alegria
0.3909356,0.2100255,0.3004805,0.1809101,0.041406,0.9056014,0.0374973,0.0366178,0.0352164,0.0014014,1.1895329,1.2460535,1.2177932,0.0565206,0.8483003,0.8551696,0.851735,0.0068693,1.237153,1.4647657,0.5310325,0.6302463,0.4389645,1.0,0.8483003,0.5006885,0.8809338,1.2737837,0.9062983,1.0705377,1.8221192,1.0833615,0.5102345,0.8551696,0.9128419,0.8811718,1.3362739,1.0705423,1.0647519,1.8530027,0.4706158,0.8124573,1.2337767,1.4344389,1.2349205,1.5574471,1.8689544,0.8194223,1.3947222,1.2770195,1.2497943,1.8518657,1.5505118,0.9057055,0.9203408,0.6302463,1.8299496,1.8409551,0.9056014,0.4947149,1.1895329,1.8722541,0.5440885,1.8661672,1.2460535,1.6370655,1.7048978,2.224597,alegria
0.3934621,0.1922829,0.2928725,0.2011791,0.1798589,0.9871596,0.1775494,0.0131276,0.0408818,0.0277542,1.2807636,1.3106924,1.295728,0.0299288,0.8883158,0.8665866,0.8774512,0.0217292,1.274368,1.4289308,0.5828748,0.6599265,0.4908221,1.0,0.8883158,0.5428407,0.9365499,1.4132548,0.9719392,1.1242539,1.7637997,1.07525,0.5387802,0.8665866,0.9208965,0.9853984,1.3756622,1.1098901,1.0252296,1.8375021,0.4776136,0.9100339,1.4071636,1.5498411,1.3570946,1.5085395,1.8827522,0.9076885,1.5623305,1.385699,1.3525702,1.7983693,1.5680894,0.9665849,0.959332,0.6599265,1.826218,1.8892164,0.9871596,0.5464548,1.2807636,1.9958344,0.5432866,1.89712,1.3106924,1.6797071,1.7432284,2.1401646,alegria
0.4804687,0.3164947,0.3984817,0.163974,0.2495088,1.0231789,0.2552921,0.1060903,-0.0181817,0.124272,1.2332599,1.1629286,1.1980943,0.0703313,0.9446541,0.8768015,0.9107278,0.0678526,1.5133266,1.101467,0.5967207,0.6204085,0.487966,1.0,0.9446541,0.578654,0.8648417,1.2336907,0.8529525,0.9081415,1.8242374,1.1341006,0.5451376,0.8768015,0.8976571,0.8536652,1.4073232,1.0191711,1.084656,1.9050227,0.5146265,0.881855,1.302497,1.5922984,1.264129,1.5642791,1.994404,0.8333086,1.4326285,1.3559206,1.1973363,1.875437,1.6539243,0.9502422,1.0418592,0.6204085,1.8843127,1.9061889,1.0231789,0.5701615,1.2332599,1.8795472,0.5874104,1.9846956,1.1629286,1.7033016,1.6270042,2.2471893,alegria
0.4407431,0.2894975,0.3651203,0.1512456,0.2005374,1.1401367,0.22864,0.0182792,0.0601204,0.0418412,1.2379103,1.2490396,1.243475,0.0111293,0.8940109,0.8922486,0.8931297,0.0017623,1.2745755,1.5005648,0.6033762,0.6290646,0.5036602,1.0,0.8940109,0.5577984,0.9663319,1.4451502,0.9836291,1.1434673,1.7560512,1.0379984,0.552103,0.8922486,0.9503157,0.9655622,1.4459647,1.1240914,1.0099301,1.7996498,0.489928,0.9750264,1.4216082,1.6225573,1.3899475,1.4956992,1.8435057,0.9953289,1.6159957,1.4515257,1.4081658,1.7995346,1.5267844,0.9803825,1.0138666,0.6290646,1.8333919,1.8751526,1.1401367,0.6134128,1.2379103,2.0131276,0.6483223,1.9635961,1.2490396,1.6974392,1.7466188,2.1125797,alegria
0.3736891,0.1612607,0.2674749,0.2124284,0.5306835,0.9106729,0.4832791,0.0258252,0.0482278,0.0224026,1.2444148,1.2528903,1.2486525,0.0084755,0.8520075,0.8197306,0.8358691,0.0322769,1.2491994,1.4490856,0.5237057,0.6035095,0.5735419,1.0,0.8520075,0.4968314,0.9247768,1.3680588,1.0113561,1.0398513,1.6839039,1.0395132,0.4724323,0.8197306,0.8528947,0.9979346,1.402749,0.9849254,0.9532885,1.8158316,0.4643195,0.7593344,1.317841,1.5089291,1.1385162,1.3959515,1.8259283,0.8039522,1.4695456,1.3620279,1.1682511,1.6782824,1.5105103,0.9548568,1.0516605,0.6035095,1.7010608,1.8507798,0.9106729,0.4768576,1.2444148,1.8891788,0.6131085,1.8227426,1.2528903,1.526424,1.6674626,2.0724671,alegria
0.4405401,0.2446485,0.3425943,0.1958916,0.1090533,1.0643575,0.1160716,-0.006705,0.0421523,0.0488573,1.3367071,1.3371304,1.3369187,0.0004232,0.8705241,0.8704794,0.8705017,4.47e-05,1.1849093,1.5137994,0.5625121,0.6528668,0.4933835,1.0,0.8705241,0.5352431,0.9483462,1.392818,0.9741852,1.0835479,1.8609479,1.1710117,0.5341149,0.8704794,0.9605599,0.9821381,1.4494065,1.1201422,1.1087202,1.9405168,0.4724178,0.8899147,1.3662874,1.5689545,1.308781,1.6074694,1.9741279,0.9038511,1.5362512,1.3962846,1.3090598,1.9023694,1.6571989,0.9705793,1.0264605,0.6528668,1.9393971,1.9992837,1.0643575,0.5725074,1.3367071,2.0811606,0.5953818,2.0417473,1.3371304,1.7701126,1.8012175,2.314501,alegria
0.477458,0.2214002,0.3494291,0.2560578,0.0481827,0.6635596,0.0319721,0.0484737,-0.0251525,0.0736261,1.4109177,1.2085837,1.3097507,0.202334,0.9235809,0.767809,0.845695,0.1557719,1.4772691,1.2314223,0.5023544,0.5801804,0.335627,1.0,0.9235809,0.5383687,0.8498016,1.0564252,0.836093,0.9380494,1.7157428,0.9682366,0.5076903,0.767809,0.9778439,0.9638906,1.3552458,1.1753413,0.9632071,1.7021006,0.4551205,0.9941658,1.290068,1.5071215,1.3715707,1.4028,1.757048,0.823814,1.2196722,1.2282911,1.1797384,1.6552753,1.4476354,0.7302677,0.811279,0.5801804,1.813784,1.7130227,0.6635596,0.3899538,1.4109177,1.5812095,0.3684911,1.8950414,1.2085837,1.7557258,1.4962112,1.9901622,alegria
0.3850935,0.0698157,0.2274546,0.3152778,0.1079092,0.9657106,0.1042091,0.1747042,-0.0697664,0.2444706,1.2863484,1.1847487,1.2355485,0.1015997,0.8437354,0.8637681,0.8537517,0.0200327,1.2268964,0.7202137,0.5384123,0.5755058,0.4385008,1.0,0.8437354,0.5168643,0.8931484,1.2642187,0.8540366,1.0012678,1.7936639,0.9565173,0.5104495,0.8637681,0.977991,0.8883665,1.3603892,1.1156305,1.013885,1.7139348,0.4655891,0.9127201,1.2482939,1.437198,1.2619527,1.4773856,1.7046042,0.8698659,1.3999499,1.252512,1.2229054,1.8041503,1.4206927,0.8942771,0.8731177,0.5755058,1.8819838,1.7451277,0.9657106,0.5783681,1.2863484,1.7998834,0.4994209,1.9714928,1.1847487,1.7664493,1.5779224,2.1064206,alegria
0.4000115,0.2512421,0.3256268,0.1487694,0.2024806,1.0026037,0.2030078,0.0108913,0.1084046,0.0975133,1.2266458,1.2707627,1.2487043,0.044117,0.8877509,0.8738654,0.8808081,0.0138855,0.9483366,1.4415697,0.5960351,0.6527836,0.5018183,1.0,0.8877509,0.5371156,0.986886,1.3680531,0.9437017,1.0973875,1.8835632,1.2497452,0.5592599,0.8738654,0.9713528,0.9315285,1.3750743,1.0745364,1.1564716,1.9877835,0.4759104,0.881687,1.3497925,1.5328588,1.2790416,1.6946646,2.0819794,0.8823737,1.4971825,1.3473333,1.2701938,1.9626205,1.7679879,1.0117661,1.0541268,0.6527836,1.9687281,2.0711327,1.0026037,0.5632155,1.2266458,2.014404,0.6208801,1.9168707,1.2707627,1.7103761,1.8194438,2.3005917,alegria
0.5629124,0.4179992,0.4904558,0.1449132,0.024007,0.9495141,0.022795,0.0486956,0.0382617,0.0104339,1.3209551,1.2529686,1.2869619,0.0679864,0.9231991,0.9464617,0.9348304,0.0232626,1.3556138,1.3421768,0.6019604,0.6670788,0.4282855,1.0,0.9231991,0.6042328,0.9811372,1.4434216,1.0433589,1.2538533,1.911171,1.0708047,0.622001,0.9464617,1.0589675,1.0461933,1.4137391,1.2589593,1.1273593,1.8347534,0.4982915,1.1918715,1.58174,1.701808,1.6312498,1.668492,1.9172741,1.1511268,1.7265927,1.558752,1.623037,1.9977895,1.6093333,0.9802379,0.8789896,0.6670788,1.9834468,1.8096083,0.9495141,0.5669086,1.3209551,1.9298843,0.5231313,1.9896999,1.2529686,1.8182902,1.7204059,2.3012473,alegria
